BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
1512483,"Wallis & Edward Letters 1931-37, The Intimate Correspondence of the Duke & Duchess of Windsor","Edward Windsor, Wallis Warfield Windsor, Michael Bloch",3.92,268,77,110,67,11,3,34,308,1986,Hardcover,English,1027920,
1512492,Writing Worth Reading: A Practical Guide,"Nancy Huddleston Packer, John Timpane",4.67,3,2,1,0,0,0,0,504,1986,Paperback,English,1504122,
1512491,The Women Who Walk: Stories,Nancy Huddleston Packer,3.78,9,3,1,5,0,0,3,,November 1st 1989,Hardcover,English,1504121,
1512497,Writing worth reading: A practical guide with handbook : resources for teaching,Nancy Huddleston Packer,4.67,3,2,1,0,0,0,0,572,1986,Unknown Binding,,1504122,
1512499,City of Baraboo,Barry B. Longyear,4.04,137,53,49,25,7,3,13,214,August 1st 1981,Paperback,English,995583,Circus World
1512500,The Death Of Olivier Becaille,Émile Zola,3.81,162,41,62,48,10,1,26,48,1884,Paperback,English,67401214,
956763,La Mort d'Olivier Bécaille et autres nouvelles,Émile Zola,3.59,216,45,74,67,23,7,8,129,1884,Paperback,French,15090363,
1512504,The Miller's Daughter,Émile Zola,3.61,170,32,62,58,14,4,16,,July 1880,Paperback,English,58316499,
10294659,Captain Burle,Émile Zola,3.33,30,2,13,9,5,1,5,0,February 1st 1880,ebook,English,1942238,
1512505,His Masterpiece,Émile Zola,3.97,3480,1187,1293,758,184,58,243,,1886,Paperback,English,28958,Les Rougon-Macquart
243503,Lourdes,"Émile Zola, Ernest Alfred Vizetelly",3.86,182,55,70,37,17,3,26,504,July 25th 1894,Paperback,English,1504141,Three Cities Trilogy
1512514,Charles and Claudine,Harold Berson,3.83,6,1,3,2,0,0,2,32,1980,Hardcover,English,1504144,
1367083,La Conquête de Plassans,Émile Zola,3.92,1188,327,511,292,46,12,117,508,1874,Mass Market Paperback,French,803050,Les Rougon-Macquart
1512512,Airtight Case,Beverly Connor,4.21,526,233,186,93,10,4,28,423,2000,Hardcover,English,173035,Lindsay Chamberlain
243503,Lourdes,"Émile Zola, Ernest Alfred Vizetelly",3.86,182,55,70,37,17,3,26,504,July 25th 1894,Paperback,English,1504141,Three Cities Trilogy
1512508,The Stone Canal,Ken MacLeod,3.90,1437,374,640,340,65,18,60,322,1996,Paperback,English,1104971,The Fall Revolution
1512518,Bessie,Chris Albertson,4.02,159,49,71,33,5,1,17,336,January 1st 1972,Paperback,English,1504148,
1512517,Bessie: Revised and expanded edition,Chris Albertson,4.02,159,49,71,33,5,1,17,336,January 1st 1972,Hardcover,English,1504148,
1512519,Bessie,Chris Albertson,4.02,159,49,71,33,5,1,17,,January 1st 1972,Hardcover,English,1504148,
1512525,"In The Blood: God, Genes And Destiny",Steve Jones,4.02,125,41,49,32,2,1,7,381,May 9th 1996,Unknown Binding,English,1504156,
1512524,Blood Rock,James  Jackson,3.52,107,18,39,35,11,4,11,371,2007,Paperback,English,6502570,Christian Hardy
1512526,In The Blood,Steve Jones,4.02,125,41,49,32,2,1,7,,May 9th 1996,Hardcover,English,1504156,
1512528,Case Studies in Finance: Managing for Corporate Value Creation,Robert F. Bruner,3.90,31,9,12,9,0,1,2,958,January 1990,Hardcover,English,1778303,
1512527,Black Juice,Margo Lanagan,3.72,1306,354,455,327,112,58,233,230,December 1st 2004,Hardcover,English,1223474,
1512535,Kekalahan Manusia Petani: Dimensi Manusia dalam Pembangunan Pertanian,Greg Soetomo,0.00,0,0,0,0,0,0,0,112,1997,Paperback,Indonesian,1504165,
1512532,Clemencia: A Tragic Love Story,Ignacio Manuel Altamirano,4.01,1338,481,471,309,71,6,104,,1869,,,1787252,
1512542,"Wright, Frank Lloyd: Force of Nature",Nina Kalitina,3.57,7,1,2,4,0,0,1,80,January 1st 2006,Hardcover,English,1504172,
1512544,The Downfall,Émile Zola,4.01,1263,462,465,251,58,27,107,672,1892,Paperback,,3522286,Les Rougon-Macquart
1512543,Die Beute,Émile Zola,3.84,3694,1010,1449,956,210,69,245,398,1871,Hardcover,German,839934,Les Rougon-Macquart
1512545,La Curée,Émile Zola,3.84,3694,1010,1449,956,210,69,245,419,1871,Unknown Binding,French,839934,Les Rougon-Macquart
115060,"The Dreyfus Affair: ""J'Accuse"" and Other Writings","Émile Zola, Alain Pages, Eleanor Levieux",4.10,263,101,99,52,10,1,12,244,January 13th 1898,Paperback,English,110798,
312176,Madeleine Férat,Émile Zola,3.52,105,22,36,26,17,4,11,367,1868,Paperback,,2920502,
1512559,The Miller's Daughter,Émile Zola,3.61,170,32,62,58,14,4,16,,July 1880,Paperback,English,58316499,
1512568,The Flood,Émile Zola,3.85,466,120,197,115,27,7,62,48,1880,Paperback,English,1504198,
1367035,Une Page d'amour,"Émile Zola, Henri Mitterand",3.64,1507,323,511,508,138,27,95,370,1877,Mass Market Paperback,French,1776975,Les Rougon-Macquart
1512561,The Making Of The Representative For Planet 8,Doris Lessing,3.92,673,223,237,158,43,12,44,190,1982,Mass Market Paperback,English,1563413,Canopus in Argos
243503,Lourdes,"Émile Zola, Ernest Alfred Vizetelly",3.86,182,55,70,37,17,3,26,504,July 25th 1894,Paperback,English,1504141,Three Cities Trilogy
9216416,The Three Cities Trilogy: Rome,Émile Zola,3.54,94,20,27,34,10,3,16,602,1896,Hardcover,English,925099,Three Cities Trilogy
1512572,Doctor Pascal,Émile Zola,3.76,726,185,260,214,53,14,53,232,1893,Paperback,English,1356866,Les Rougon-Macquart
1512574,Germinal,"Émile Zola, Frederick Davidson, H. Havelock Ellis",4.16,30346,13627,10199,4688,1264,568,1420,,1885,Audio CD,English,941651,Les Rougon-Macquart
114916,Pot Luck,"Émile Zola, Brian     Nelson",3.94,1760,547,696,406,84,27,106,416,1882,Paperback,English,110658,Les Rougon-Macquart
3071475,Naïs Micoulin,"Émile Zola, Isabelle Siraud",3.33,54,4,17,27,5,1,1,,1884,Audiobook,French,13840407,
1512586,Garden of Zola: Emile Zola and His Novels for English Readers,Graham King,4.67,3,2,1,0,0,0,2,,January 1st 1978,Unknown Binding,English,1504216,
10294659,Captain Burle,Émile Zola,3.33,30,2,13,9,5,1,5,0,February 1st 1880,ebook,English,1942238,
9216416,The Three Cities Trilogy: Rome,Émile Zola,3.54,94,20,27,34,10,3,16,602,1896,Hardcover,English,925099,Three Cities Trilogy
1512599,Les Rougon Macquart: Histoire Naturelle Et Sociale D'une Famille Sous Le Second Empire,Colette Becker,4.44,66,40,17,8,0,1,5,,1871,,,40073518,
9216416,The Three Cities Trilogy: Rome,Émile Zola,3.54,94,20,27,34,10,3,16,602,1896,Hardcover,English,925099,Three Cities Trilogy
1512600,The Sirian Experiments,Doris Lessing,3.98,715,253,267,141,35,19,48,288,1980,Hardcover,English,653245,Canopus in Argos
1512598,Das Werk,"Émile Zola, Hans Balzer, Rita Schober",3.97,3480,1187,1293,758,184,58,243,451,1886,Paperback,German,28958,Les Rougon-Macquart
956734,The Fortune of the Rougons,Émile Zola,3.84,4921,1306,2029,1190,270,126,333,347,1870,Paperback,English,303087,Les Rougon-Macquart
92967,L'Assommoir,"Émile Zola, Robin Buss",4.03,13459,5428,4621,2240,770,400,599,480,1876,Paperback,English,741363,Les Rougon-Macquart
28413,The Ladies' Paradise,"Émile Zola, Robin Buss, Brian     Nelson",4.01,12597,4385,4811,2640,601,160,886,438,1883,Paperback,English,1540214,Les Rougon-Macquart
1512610,The Dream,Émile Zola,3.57,1415,331,425,427,182,50,121,,October 1888,Paperback,English,1504240,Les Rougon-Macquart
326671,Fruitfulness,"Émile Zola, Ernest Alfred Vizetelly",3.70,47,15,11,15,4,2,9,468,1899,Paperback,English,317313,Les Quatre Évangiles
1512622,Three Faces of Love,"Émile Zola, Roland Grant",3.95,22,5,13,2,2,0,4,,1968,Hardcover,English,1504252,
9216416,The Three Cities Trilogy: Rome,Émile Zola,3.54,94,20,27,34,10,3,16,602,1896,Hardcover,English,925099,Three Cities Trilogy
1367037,Le Docteur Pascal,Émile Zola,3.76,726,185,260,214,53,14,53,572,1893,Mass Market Paperback,French,1356866,Les Rougon-Macquart
28409,The Masterpiece,"Émile Zola, Roger Pearson",3.97,3480,1187,1293,758,184,58,243,464,1886,Paperback,English,28958,Les Rougon-Macquart
1512636,"Abductive Inference: Computation, Philosophy, Technology",John R. Josephson,3.78,9,1,6,1,1,0,0,304,August 26th 1994,Paperback,English,1504266,
1512640,Abductive Reasoning,Douglas N. Walton,3.85,13,3,6,3,1,0,1,320,February 20th 2005,Hardcover,English,1504270,
1512634,International Short Stories: French,"Francis Joseph Reynolds, Victor Hugo, Émile Zola",3.44,61,9,22,20,7,3,11,344,January 1st 1910,Paperback,English,12932870,
1512646,Upgrading,Simon Brooke,2.43,42,2,3,15,13,9,7,384,August 15th 2002,Paperback,English,1504278,
1512645,Lenguaje Por Senas Para Bebes: (Baby Sign Language Basics),Monta Z. Briant,4.01,632,217,239,144,29,3,63,352,March 1st 2004,Paperback,English,6326520,
1512652,An Assassin's Diary,Arthur Bremer,3.60,30,6,8,14,2,0,8,144,January 1st 1973,Mass Market,English,1504284,
1512651,On The Safe Edge: A Manual For Sm Play,"Trevor Jacques, Michael Hamilton",4.25,8,3,4,1,0,0,1,,October 1st 1993,Paperback,English,1504283,
1512654,Tagine: Spicy stews from Morocco,Ghillie Basan,4.01,140,50,55,27,3,5,9,64,January 1st 2007,Hardcover,English,1504286,
1512658,"The Social History of Art, Volume 1: From Prehistoric Times to the Middle Ages",Arnold Hauser,4.14,228,107,62,43,15,1,16,360,1951,Paperback,English,1504290,The Social History of Art
1512657,Tagine,Ghillie Basan,4.01,140,50,55,27,3,5,9,,2007,Hardcover,English,1504286,
1512660,"The Art of Creative Lettering: 50 Amazing Fonts You Can Make for Scrapbooks, Cards, Invitations, and Signs","Becky Higgins, Siobhan McGowan",3.95,55,19,18,14,4,0,6,128,September 1999,Hardcover,English,897309,
1512661,"No Art Without Craft: The Life of Theodore Low de Vinne, Printer",Irene Tichenor,3.50,4,1,1,1,1,0,1,329,June 1st 2005,Hardcover,English,1504293,
1512662,The Complete Neurotic: The Anxious Person's Guide to Life,"Charles Monagan, Mick Stevens",3.44,32,7,11,5,7,2,8,176,April 7th 2005,Paperback,English,1504294,
1512667,Beautiful Lesson of the I: Poems,"Frances Brent, Rachel Hadas",3.00,4,1,0,1,2,0,1,80,July 31st 2005,Hardcover,English,1504299,Swenson Poetry Award
1512663,JPG 2: Japan Graphics,Tomoko Sakamoto,4.14,14,6,5,2,1,0,0,280,September 1st 2006,Paperback,,1504295,
1512669,What the Light Was Like,Amy Clampitt,3.82,34,12,11,6,3,2,4,110,1985,Paperback,English,1504301,
1512666,A Coast of Trees,A.R. Ammons,3.98,95,31,35,26,2,1,5,72,December 31st 1981,Paperback,English,1097527,
1512668,The Invisible World,John Canaday,3.93,15,5,5,4,1,0,2,,April 1st 2002,Paperback,English,1504300,
1512670,Music and Suicide,Jeff Clark,3.33,70,13,20,18,15,4,3,67,2004,Hardcover,English,1270357,
1512671,Blue Jesus,Jim Daniels,3.88,26,8,8,9,1,0,3,80,May 1st 2000,Paperback,English,1504303,
1512675,Ground Work II: In the Dark,Robert Duncan,4.46,35,25,5,2,2,1,1,90,1988,Hardcover,English,498068,
1512673,Winter Fun,Rita Schlachter,2.57,7,0,0,5,1,1,1,,January 1st 1986,Unknown Binding,English,2778595,
1512677,Shale,Vona Groarke,3.67,3,0,2,1,0,0,0,,January 1st 1994,Unknown Binding,English,1506559,
1512680,Thomas Hardy Pastoral Muse,Thomas Hardy,3.60,10,2,4,2,2,0,0,96,December 1st 1999,Hardcover,,1504312,
1512674,"Turtle, Swan",Mark Doty,4.44,43,25,12,6,0,0,3,74,August 28th 1987,Hardcover,English,6469936,
1512678,Other People's Houses,Vona Groarke,3.50,6,1,3,0,2,0,1,,February 1st 2000,Hardcover,English,1506560,
1512679,Another Name for Bridge,Suzanne Hancock,4.42,12,5,7,0,0,0,2,66,March 7th 2005,Paperback,English,1504311,
1512683,Like Most Revelations: New Poems,Richard Howard,4.00,6,2,2,2,0,0,1,112,March 15th 1994,Hardcover,English,1504315,
1512687,They Feed They Lion,Philip Levine,4.47,83,48,27,7,1,0,6,76,January 1972,,English,2738292,
1512684,Talking Cures,Richard Howard,4.00,19,7,6,5,1,0,0,96,April 1st 2000,Paperback,English,1504316,
1512685,PSI: Blue (Psychic Sensory Investigation Thriller) (PSI; Psychic Sensory Investigation Thriller),Robert W. Walker,3.92,25,9,8,6,1,1,4,288,December 1st 2006,Paperback,English,1504317,
1512682,The Never Wife,Cynthia Hogue,4.00,10,2,6,2,0,0,0,78,November 11th 1999,Paperback,English,1504314,
1512681,Thomas Hardy (Illustrated Poets),"Thomas Hardy, Geoffrey Moore",4.06,52,19,21,10,0,2,2,61,1990,,English,78442068,
1512686,The Right Madness on Skye: Poems,Richard Hugo,3.96,48,19,13,11,5,0,7,64,May 1st 1980,Paperback,English,151761,
1512689,Water Stories,Brighde Mullins,5.00,1,1,0,0,0,0,0,28,March 1st 2004,Paperback,,1504321,
1512688,From the First Nine: Poems 1946-1976,James Merrill,4.24,21,10,8,2,0,1,1,362,January 1st 1982,Hardcover,English,716854,
1512691,Seatown and Earlier Poems,Conor O'Callaghan,4.25,8,4,2,2,0,0,0,,March 1st 2000,Hardcover,English,1589499,
1512696,Erosion's Pull,Maureen Owen,4.19,26,15,3,6,2,0,1,100,April 1st 2006,Paperback,English,1504328,
1512697,Décimas: Autobiografía en versos,Violeta Parra,4.24,80,37,28,13,1,1,6,251,1976,Hardcover,Spanish,2930448,
1512699,Spy Hunter: Inside the FBI Investigation of the Walker Espionage Case,Robert W. Hunter,3.56,16,0,9,7,0,0,0,240,April 1999,Hardcover,English,1504331,
1512701,Darkest Instinct,Robert W. Walker,3.80,133,39,45,36,10,3,7,464,May 1st 1996,Paperback,English,1504333,Jessica Coran
1512698,Extreme Instinct,Robert W. Walker,3.77,116,32,42,29,9,4,8,400,January 1st 1998,Paperback,English,1504330,Jessica Coran
1512700,Final Edge,Robert W. Walker,3.84,55,20,14,16,2,3,4,464,February 24th 2004,Paperback,English,1504332,Lucas Stonecoat
1512703,The Patience of the Spider,"Andrea Camilleri, Stephen Sartarelli",4.03,4904,1475,2259,1032,124,14,321,281,2004,Hardcover,English,2215443,Commissario Montalbano
1512702,The Crying of Lot 49,Thomas Pynchon,3.69,75064,19912,26080,18205,7331,3536,4712,138,1966,Mass Market Paperback,English,1477756,
1512707,Prairie Train,Marsha Wilson Chall,3.71,31,8,10,9,4,0,7,40,September 1st 2003,Hardcover,English,1504339,
1512706,Reading the Bible with the Dead: What You Can Learn from the History of Exegesis that You Can't Learn from Exegesis Alone,John Lee Thompson,4.00,54,15,26,12,0,1,8,,May 1st 2007,Paperback,English,1504338,
1512713,The Fragrance of God,Vigen Guroian,4.07,84,35,27,17,3,2,12,144,February 21st 2006,Paperback,English,1504346,
31168,Shirley,"Charlotte Brontë, Lucasta Miller, Jessica Cox",3.75,30984,8446,10387,8914,2390,847,1159,624,1849,Paperback,English,2685457,
31168,Shirley,"Charlotte Brontë, Lucasta Miller, Jessica Cox",3.75,30984,8446,10387,8914,2390,847,1159,624,1849,Paperback,English,2685457,
31168,Shirley,"Charlotte Brontë, Lucasta Miller, Jessica Cox",3.75,30984,8446,10387,8914,2390,847,1159,624,1849,Paperback,English,2685457,
1512726,Shirley,Charlotte Brontë,3.75,30985,8447,10387,8914,2390,847,1159,,1849,Hardcover,English,2685457,
1512738,"Limited Wants, Unlimited Means: A Reader On Hunter-Gatherer Economics And The Environment",John Gowdy,3.97,39,14,14,9,0,2,7,378,December 1st 1997,Paperback,English,1504371,
1512727,Shirley,Charlotte Brontë,3.75,30985,8447,10387,8914,2390,847,1159,,1849,Paperback,English,2685457,
1512731,"Shirley, A Tale",Charlotte Brontë,3.75,30985,8447,10387,8914,2390,847,1159,,1849,Paperback,English,2685457,
1512734,"Doctrinal Commentary On The Book Of Mormon, V3: Alma Through Helaman","Joseph Fielding McConkie, Robert L. Millet",4.22,73,33,29,8,0,3,11,,September 1st 1991,,,17020820,
1512739,"The First 2,000 Years:  From Adam To Abraham",W. Cleon Skousen,4.25,777,376,269,93,25,14,118,,1953,,English,603086,
1512733,"Doctrinal Commentary On The Book Of Mormon, V1: First And Second Nephi","Joseph Fielding McConkie, Robert L. Millet",4.14,198,79,81,31,0,7,31,,January 1st 1987,,,1504366,
1512736,"Doctrinal Commentary on the Book of Mormon, V2: Jacob through Mosiah","Joseph Fielding McConkie, Robert L. Millet",4.20,89,39,35,12,0,3,8,384,August 1st 1998,Paperback,,17020826,
1512747,The Cat Owner's Handbook,"Marcus Schneck, Jill Caravan",4.00,3,1,1,1,0,0,0,,March 1st 1995,Hardcover,English,1504381,
1512746,An identification guide to cat breeds,Jill Caravan,3.63,8,1,3,4,0,0,1,96,1998,,,1504380,
1512751,"Helen Frankenthaler: Painting History, Writing Painting (New Encounters: Arts, Cultures, Concepts): Painting History, Writing Painting (New Encounters: Arts, Cultures, Concepts)",Alison Rowley,3.50,2,0,1,1,0,0,0,256,January 1st 2007,Hardcover,,1137798,
1512754,A Practical Poetry Course (Writers' Guides),Alison Chisholm,3.67,3,1,0,2,0,0,0,,March 1st 1995,Paperback,English,1504389,
1512761,"The Wars of the Lord, Volume 1",Levi Ben Gershom,4.00,3,1,1,1,0,0,1,268,May 15th 1984,Hardcover,English,1504405,
1512767,That's Blaxploitation! Roots of the Baadasssss 'Tude (Rated X by an All-Whyte Jury),Darius James,3.93,56,17,24,10,4,1,7,200,November 15th 1995,Paperback,English,1504414,
1512765,Arctic Tale (Junior Novelization),"Barry Varela, Linda Woolverton",4.18,68,33,19,12,3,1,9,132,2007,Paperback,English,1504411,
1512772,"Discovering Literature: Stories, Poems, Plays","Hans P. Guth, Gabriele L. Rico",4.09,11,5,3,2,1,0,2,1824,November 1st 1996,Hardcover,English,1504419,
1512783,The Life of John Wesley: A Brand from the Burning,Roy Hattersley,3.80,61,14,24,20,3,0,18,464,June 5th 2002,Hardcover,English,1504430,
1512782,Buster's Diaries: The True Story of a Dog and His Man,Roy Hattersley,4.11,237,95,83,49,9,1,40,,September 17th 1998,Paperback,English,834602,
1512785,Campbell-Bannermann,Roy Hattersley,3.67,6,0,4,2,0,0,2,168,October 1st 2006,Paperback,English,1504432,British Prime Ministers of the 20th Century
1512790,Stuka Pilot,"Hans-Ulrich Rudel, Lynton Hudson",4.11,1539,632,557,262,69,19,108,239,1948,Mass Market Paperback,English,1504437,
1512795,Mind the Light: Learning to See with Spiritual Eyes,J. Brent Bill,4.02,60,23,21,11,4,1,7,151,September 1st 2006,Paperback,English,1504442,
1512789,Astrophotography for the Amateur,Michael A. Covington,3.96,53,15,22,15,1,0,5,346,November 27th 1985,Paperback,English,1504436,
1512793,Advanced Amateur Astronomy,Gerald North,3.75,8,1,4,3,0,0,0,,July 1st 1991,Hardcover,English,1504440,
1512794,The Visit,Friedrich Dürrenmatt,3.86,14771,4303,5747,3399,1041,281,529,,1956,Paperback,,628975,
1512803,Who Pooped in the Park? Glacier National Park,"Gary D. Robson, Elijah Brady Clark",4.09,22,9,8,3,2,0,6,48,February 1st 2004,Paperback,English,1504450,Who Pooped in the Park?
1512804,Who Pooped in the Park? Rocky Mountain National Park: Scats and Tracks for Kids,Gary D. Robson,3.79,19,5,6,7,1,0,3,48,May 30th 2005,Paperback,English,1504451,Who Pooped in the Park?
1512799,Who Pooped in the Park? Grand Canyon National Park,Gary D. Robson,3.83,30,7,12,10,1,0,7,,February 1st 2005,Paperback,English,1504446,Who Pooped in the Park?
1512806,Who Pooped in the Park? Yosemite National Park: Scats and Tracks for Kids,Gary D. Robson,3.67,9,1,5,2,1,0,3,48,February 1st 2005,Paperback,English,1504453,Who Pooped in the Park?
1512808,Fabric Reference,Mary Humphries,3.71,7,2,2,2,1,0,1,,March 1st 1996,Paperback,English,3028889,
1512809,A Basic Course in American Sign Language,"Terrence J. O'Rourke, Carol Padden, Frank A. Paul",4.21,263,121,91,37,13,1,15,288,December 1st 1980,Spiral-bound,English,801916,
1512814,An Illustrated A to Z of Digital Photography,"Nigel Atherton, Steve Crabb",3.55,11,1,4,6,0,0,4,176,January 1st 2005,Paperback,English,1504461,
1512816,To Perish In Penzance,Jeanne M. Dams,3.80,433,96,178,138,18,3,38,224,January 1st 2001,Hardcover,English,1504463,Dorothy Martin
1512815,An Illustrated A to Z of Digital Photography: People and Portraits,"Nigel Atherton, Steve Crabb",3.55,11,1,4,6,0,0,4,176,January 1st 2005,Paperback,English,1504461,
1512812,Krystonian Adventures,"Mark Scott, Pat Chandok, Dave Woodward, Bob Sparkes",3.62,29,6,9,11,3,0,2,211,1985,Hardcover,,4546144,The Chronicles of Krystonia
1512811,With the Old Breed at Peleliu and Okinawa,Eugene B. Sledge,4.45,30264,18088,8786,2615,492,283,1801,333,November 1st 1981,paperback,English,757389,
1512822,Collecting and Using Classic Cameras: With 320 Illustrations,Ivor Matanle,3.85,20,4,10,5,1,0,0,,April 1st 1992,Paperback,English,1504470,
1512819,Veterans: The Last Survivors Of The Great War,Richard van Emden,4.00,10,4,2,4,0,0,1,,October 1st 1998,Hardcover,English,2692183,
674373,Silence Is Golden,Jeanne M. Dams,3.67,132,22,55,47,6,2,15,256,2002,Hardcover,English,660384,Hilda Johansson
1512824,Como Coleccionar y Usar Las Camaras Clasicas,Ivor Matanle,3.85,20,4,10,5,1,0,0,,April 1st 1992,Paperback,Spanish,1504470,
1512823,Collecting And Using Classic Slrs,Ivor Matanle,3.64,11,2,4,4,1,0,1,,November 1st 1996,Paperback,English,1504471,
1512817,Killing Cassidy,Jeanne M. Dams,3.69,425,88,154,150,30,3,37,210,November 1st 2000,Hardcover,English,1504464,Dorothy Martin
1512831,Canine,Henry Horenstein,4.83,6,5,1,0,0,0,1,80,October 1st 2000,Hardcover,English,1504479,
1512832,Creatures,Henry Horenstein,3.67,9,3,3,1,1,1,2,80,1999,Paperback,English,1504480,
1512837,The History Book,Humphrey Hawksley,3.00,46,4,11,16,11,4,4,339,August 1st 2007,Hardcover,English,87139528,
1512836,The Third World War,Humphrey Hawksley,3.70,403,104,137,117,29,16,21,514,August 1st 2003,Paperback,English,1504484,
1512835,World War II,Ivor Matanle,3.83,18,5,7,5,0,1,3,400,1989,Hardcover,,3535262,
1512838,Dragon Strike,"Humphrey Hawksley, Simon Holberton",3.60,238,49,82,76,25,6,20,448,January 1st 1997,Hardcover,English,1504486,
1512839,Dragon Strike: The Millennium War,"Humphrey Hawksley, Simon Holberton",3.60,238,49,82,76,25,6,20,387,January 1st 1997,Paperback,,1504486,
1512840,Red Spirit,Humphrey Hawksley,3.30,47,7,13,18,5,4,7,320,January 2001,Paperback,English,1504488,
1512845,"The DHEA Breakthrough: Look Younger, Live Longer, Feel Better",Stephen A. Cherniske,3.39,18,4,5,5,2,2,2,368,May 27th 1998,Paperback,English,1504493,
1512846,"Secrets of Serotonin: The Natural Hormone That Curbs Food and Alcohol Cravings, Elevates Your Mood, Reduces Pain, and Boosts Energy",Carol Hart,3.67,57,14,17,20,5,1,5,290,September 15th 1996,Mass Market Paperback,English,3610819,
1512848,El Protegido,Stephen W. Frey,3.90,1102,304,478,254,42,24,46,420,November 1st 2006,Hardcover,Spanish,26974,Christian Gillette
1512849,American Art Since 1900,Barbara Rose,3.83,23,5,10,7,1,0,4,,1967,Hardcover,,294744,
1512847,The Chairman,Stephen W. Frey,3.98,2507,791,1047,522,110,37,110,544,March 29th 2005,Hardcover,English,404444,Christian Gillette
733997,A Long Way from Home,Connie Briscoe,4.00,541,178,222,114,19,8,34,416,January 1st 1999,Paperback,English,720183,
1512850,What the Moon Saw,Brian Wildsmith,3.48,21,2,8,9,2,0,4,34,October 19th 1978,Hardcover,English,1504498,
1512852,Tattling,Joy Berry,3.86,106,39,33,19,10,5,17,,1982,,,6726678,Help Me Be Good!
1512853,Let's Talk About Tattling,Joy Berry,3.86,106,39,33,19,10,5,17,,1982,,,6726678,Help Me Be Good!
1512862,"The Psychology of Moral Development: The Nature and Validity of Moral Stages (Essays on Moral Development, Volume 2)",Lawrence Kohlberg,4.15,27,11,9,7,0,0,0,,August 1st 1984,Hardcover,English,1504510,
1512859,The Alchemy of the Heavens: Searching for Meaning in the Milky Way,Ken Croswell,4.25,59,29,19,8,3,0,7,356,April 1st 1995,Paperback,English,1504507,
1512855,The Shakeress,Kimberley Heuston,3.24,164,14,44,77,25,4,40,208,April 4th 2002,Paperback,English,1504503,
1512857,Cowl,Neal Asher,3.78,2022,519,760,556,145,42,93,,March 2004,Hardcover,English,2316752,
1512865,"The Philosophy of Moral Development: Moral Stages and the Idea of Justice (Essays on Moral Development, Volume 1)",Lawrence Kohlberg,4.16,55,26,18,7,2,2,5,441,July 1st 1981,Hardcover,English,1504513,
1512860,Down Here,Andrew Vachss,3.89,901,268,331,244,47,11,26,290,2004,Hardcover,English,79479,Burke
1512866,"Moral Development, Moral Education, and Kohlberg: Basic Issues in Philosophy, Psychology, Religion, and Education",Brenda Munsey,3.75,8,0,6,2,0,0,0,492,March 1st 1980,Paperback,English,1504514,
1512868,Promoting Moral Growth: From Piaget To Kohlberg,Joseph Reimer,3.40,10,2,2,4,2,0,1,,January 1st 1983,Paperback,English,1286311,
1512876,Prostitution and Sex Trafficking,Louise I. Gerdes,3.31,13,2,4,3,4,0,1,220,July 1st 2006,Paperback,English,1504524,
1512872,The Face of Battle,John Keegan,4.17,6852,2904,2538,1140,212,58,315,355,November 1976,Hardcover,English,1372320,
1512880,"Biology Today and Tomorrow (Paperbound with Physiology, CD-ROM, Vmentor/Opposing Viewpoints Resource Center, and Infotrac)",Cecie Starr,4.06,34,17,7,6,3,1,3,,January 2nd 2004,Paperback,English,7087156,
1512888,Redeeming Creation: A Bible and Environmental Stewardship,Fred Van Dyke,3.98,43,15,14,12,2,0,6,,April 1996,Paperback,English,947696,
1512896,The Reavers of Skaith,Leigh Brackett,3.71,270,56,100,98,13,3,22,208,July 12th 1976,paperback,English,1504546,The Book of Skaith
1512891,Getting There,Eliza Willard,3.65,279,90,52,95,34,8,9,144,July 1st 2002,Paperback,English,1504541,Sweet Sixteen
1512906,So Super Stylish,Rose Wilkins,3.49,152,29,44,57,17,5,9,288,March 16th 2006,Hardcover,English,1504556,Octavia Clairbrook-Cleeve
1512904,Challenge of Heart,John Welwood,3.88,17,8,2,5,1,1,1,283,October 12th 1985,Paperback,English,568163,
1512897,Michelangelo,Irving Stone,4.06,83209,35918,26553,13533,4033,3172,2012,656,1958,Paperback,Spanish,1504548,
1512898,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,Irving Stone,4.06,83209,35918,26553,13533,4033,3172,2012,,1958,Paperback,English,1504548,
1512905,Love and Awakening,Marianne Williamson,4.36,140,77,43,17,0,3,10,352,1996,Hardcover,,297875,
1512907,The Wind in the Rose-Bush and Other Stories of the Supernatural,Mary E. Wilkins Freeman,3.81,193,46,84,46,15,2,27,,March 1903,Hardcover,English,1504557,
1512910,The Wind in the Rose-Bush and Other Stories of the Supernatural,Mary E. Wilkins Freeman,3.81,193,46,84,46,15,2,27,,March 1903,Library Binding,English,1504557,
1512915,Bibelen,Anonymous,3.52,21,8,4,3,3,3,3,1296,November 17th 1998,Hardcover,Danish,42901450,
1512921,Die Kinderbibel. Evangelische Ausgabe. Die Worte der Heiligen Schrift für Kinder erzählt,Anne de Vries,3.80,46,18,12,8,5,3,3,252,October 1996,Gebundene Ausgabe,,2295117,
1512922,خوبي خدا,امیرمهدی حقیقت,3.61,962,163,379,319,80,21,101,,2006,,,146006,
