BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
12906005,Things As They Are   Mission Work In Southern India,Amy Carmichael,4.34,207,122,46,29,7,3,16,218,January 1st 1905,Paperback,English,6240060,
12906009,Periodni sistem,"Primo Levi, Elizabet Vasiljević",4.14,13121,5553,4896,1936,479,257,964,173,1975,,Serbian,1533977,
12906019,"The Enchanted Castle by Hartwell James, Fiction, Fairy Tales, Folk Tales, Legends & Mythology",Hartwell James,3.50,26,8,5,6,6,1,4,44,February 3rd 1906,Hardcover,English,6456536,
12906017,"The Enchanted Castle by Hartwell James, Fiction, Fairy Tales, Folk Tales, Legends & Mythology",Hartwell James,3.50,26,8,5,6,6,1,4,44,February 3rd 1906,Paperback,English,6456536,
12906020,If everyone cared: Autobiography of Margaret Tucker,Margaret Tucker,4.37,27,16,8,1,1,1,0,205,January 1st 1977,Hardcover,English,3995987,
10987760,The Enchanted Castle a Book of Fairy Tales from Flowerland,"Hartwell James, John R. Neill",3.50,26,8,5,6,6,1,4,,February 3rd 1906,Kindle Edition,,6456536,
456920,Tales from Watership Down,Richard  Adams,3.81,7623,2042,2752,2233,509,87,407,335,August 5th 1996,Mass Market Paperback,English,3323351,Watership Down
12906038,"Nearing Home: Life, Faith, and Finishing Well",Billy Graham,4.26,2020,1008,634,302,54,22,277,186,January 1st 2011,Kindle Edition,English,16265327,
12906037,Kristus se je ustavil v Eboliju,Carlo Levi,4.09,6045,2349,2308,1053,250,85,501,,1945,,,2868409,
12906063,Quatre,Em Petrova,4.19,48,19,20,8,1,0,4,71,January 1st 2011,Kindle Edition,English,18060620,French Kiss Chronicles
12906065,Rubato,Răzvan Petrescu,4.25,63,31,19,12,0,1,2,288,2011,Paperback,Romanian,18060634,
12906062,Latino USA: A Cartoon History,"Ilan Stavans, Lalo Alcaraz",3.83,232,70,79,62,16,5,42,224,September 5th 2000,Paperback,English,1152041,
12906064,On Our Selection,"Steele Rudd, Arthur Hoey Davis",3.56,93,16,38,23,14,2,12,363,1899,Paperback,English,3659819,
12906076,"West of Center: Art and the Counterculture Experiment in America, 1965–1977","Elissa Auther, Adam Lerner, Julia Bryan-Wilson, Eva Friedberg, Harris Mark, Scott Herring, Jennie Klein",3.75,12,2,6,3,1,0,2,448,November 2nd 2011,Hardcover,English,17108956,
12906077,Rubato,Răzvan Petrescu,4.25,63,31,19,12,0,1,2,288,2011,Paperback,Romanian,18060634,
12906087,"Politics and Religion in Modern Japan: Red Sun, White Lotus",Roy Starrs,2.00,1,0,0,0,1,0,0,352,January 1st 2011,Hardcover,English,18060646,
12906092,De gek en zijn geld: Een kroniek uit de veertiende eeuw,"Ann Wroe, Auke Leistra",3.48,69,9,27,24,6,3,12,223,1995,Paperback,Dutch,179332,
12906093,The Golden Lane: How Missouri Women Gained the Vote and Changed History,Margot Ford McMillen,2.85,13,0,3,5,5,0,2,128,June 21st 2011,Paperback,English,18060654,
12906099,Claws,Ricky Sides,3.63,256,68,71,81,25,11,42,248,December 28th 2010,Nook,English,15687388,
12906105,สัญญารัก Passion Bite,Mirininthemoon,4.19,120,63,30,18,5,4,9,1181,July 2009,Hardcover,Thai,18060668,Lycan
12906106,The Perfume of the Lady in Black,Gaston Leroux,3.52,1080,225,349,327,125,54,80,404,September 26th 1908,ebook,English,2766011,Joseph Rouletabille
12906100,The Night Land: A Story Retold,"James Stoddard, William Hope Hodgson",4.20,133,60,48,17,7,1,28,284,1912,Paperback,English,25889363,
12906109,The Last Sanctuary,Craig Holden,3.15,105,12,24,41,24,4,10,448,February 1st 1996,Paperback,English,1570673,
12906107,The History of Don Quixote de la Mancha,Miguel de Cervantes Saavedra,3.88,224204,77928,71176,51685,16738,6677,8804,0,1605,Nook,,121842,
12906104,Houtekiet,Gerard Walschap,3.36,635,81,193,253,90,18,21,230,1939,Paperback,Dutch,6463548,
12906119,Mr. Hogarth's Will,Catherine Helen Spence,3.83,24,3,16,3,2,0,8,439,1865,Paperback,English,3692146,
12906121,"150 Best Indian, Thai, Vietnamese and More Slow Cooker Recipes",Sunil Vijayakar,3.49,61,11,22,18,6,4,9,192,January 12th 2012,Paperback,English,18060692,
12906124,In Heaven as It Is on Earth: Joseph Smith and the Early Mormon Conquest of Death,Samuel Morris Brown,4.38,109,64,28,13,2,2,25,392,December 1st 2011,Hardcover,English,18060695,
12906136,"From Polaroid to Impossible: Masterpieces of Instant Photography, the Westlicht Collection",Achim Heine,3.90,10,3,4,2,1,0,0,192,November 30th 2011,Hardcover,German,18060707,
12906138,The Shadow Effect: Echter! Freier! Gl,"Deepak Chopra, Debbie Ford, Marianne Williamson",3.78,3880,1269,1263,800,326,222,241,264,June 26th 2009,ebook,,10938322,
12906141,กับดักอสูร Love Trap,Mirininthemoon,4.35,136,80,36,12,4,4,10,891,December 2009,Hardcover,Thai,18060712,Lycan
12906144,Swan Song,Robert R. McCammon,4.28,57592,30285,16905,7450,2049,903,3785,818,1987,ebook,English,2947187,
12906145,Beck Vol. 28,Harold Sakuishi,4.25,164,68,71,23,2,0,1,208,November 17th 2006,Paperback,Indonesian,14442716,BECK: Mongolian Chop Squad
12906160,The Spear of Destiny,M.E. Brines,3.20,96,17,22,29,19,9,13,0,July 21st 2011,Nook,,17368689,
12906167,Shadow Raiders,"Margaret Weis, Robert Krammes",3.94,558,164,247,108,27,12,77,692,April 21st 2011,Paperback,English,15216410,The Dragon Brigade
12906171,Detektif Conan Vol. 64,Gosho Aoyama,4.25,609,293,197,101,12,6,21,192,April 2nd 2009,Paperback,Indonesian,13524354,名探偵コナン [Meitantei Conan]
12906174,"Lessons in truth, a course of twelve lessons in practical Christianity",H. Emilie Cady,4.40,298,170,93,26,2,7,29,0,1989,Nook,,1393209,
12906175,Lessons in truth; a course of twelve lessons in practical Christianity,H. Emilie Cady,4.40,298,170,93,26,2,7,29,0,1989,Nook,,1393209,
12906184,Agents of Integration: Understanding Transfer as a Rhetorical Act,Rebecca S. Nowacek,4.43,14,7,6,1,0,0,3,192,November 2nd 2011,Paperback,English,20604066,
38122007,Guarding Morgan,R.J. Scott,3.71,2281,465,907,722,156,31,271,223,October 15th 2011,ebook,English,17239657,Sanctuary 
12906189,Hell Hath No Fury Like.....Murder,Julie Ramson,4.38,34,19,11,3,0,1,1,,October 8th 2011,Nook,English,18060760,Maggie Flaherty 
12906190,Un paseo por la sombra,Doris Lessing,4.03,360,122,149,71,13,5,32,0,January 1st 1997,ebook,Spanish,1852394,
12906192,Silken Rapture,Beth Kery,3.72,78,22,27,19,5,5,5,227,November 22nd 2011,Kindle Edition,English,17893653,Princes of the Underground
12906196,Hero Tales Vol. 4,Hiromu Arakawa,3.76,148,37,52,47,11,1,5,194,June 22nd 2009,Paperback,Indonesian,13992386,Hero Tales
12906198,Stowaway,Becky Barker,4.04,52,15,24,13,0,0,15,351,December 20th 2011,ebook,English,18060769,
12906203,Hammer Down,Moira Rogers,4.00,152,58,51,32,7,4,27,263,January 3rd 2012,Kindle Edition,English,15704830,Children of the Undying
12906205,ความลับของป่าต้องห้าม The Blackwolf's Secret (Special Version),Mirininthemoon,4.30,99,53,28,13,5,0,7,1052,July 2010,Hardcover,Thai,18060778,Lycan
12906204,For Love Alone,Christina Stead,3.65,179,43,60,55,13,8,14,502,1944,Hardcover,English,923093,
12906224,Quinn's Quest,N.J. Walters,4.01,678,238,265,130,37,8,30,250,February 21st 2012,ebook,English,18060801,Legacy
12906216,The Military Institutions of the Romans (De Re Militari),"Vegetius, Thomas R. Phillips, John Clarke",4.10,483,188,175,105,11,4,44,114,June 3rd 2011,Paperback,English,1364882,
12906219,Runner,Anitra Lynn McLeod,3.78,45,13,16,12,1,3,5,252,January 10th 2012,,English,18060794,Fringe
12906230,มารยาตะวัน You are My Destiny 1-2,Mirininthemoon,4.26,109,60,29,12,4,4,10,1615,February 2011,Hardcover,,18060808,Lycan
12906240,Traditional New Orleans Jazz: Conversations with the Men Who Make the Music,Thomas W. Jacobsen,3.67,6,1,2,3,0,0,1,264,March 25th 2011,ebook,,16956327,
12906239,Catastrophe in the Making: The Engineering of Katrina and the Disasters of Tomorrow,"William R. Freudenburg, Robert Gramling, Shirley Laska, Kai Erikson",3.95,38,10,18,8,2,0,9,224,September 8th 2009,Paperback,English,7015642,
12906257,She's Got Game,Veronica Chambers,4.12,34,15,9,9,1,0,7,0,September 14th 2010,ebook,,13036089,Amigas
12906267,The Mending Season,Kagiso Lesego Molope,3.77,22,5,10,5,1,1,1,127,2005,Paperback,English,18060845,
12906272,กุหลาบเหมันต์ Winter Love Song,Mirininthemoon,4.45,106,65,28,10,2,1,14,846,July 2011,Hardcover,Thai,18060850,Psycho Series 
12906269,Musta yö - tummat lasit,"Nancy A. Collins, Ulla Selkälä",3.90,2752,952,930,607,166,97,158,263,August 1989,Paperback,Finnish,660985,Sonja Blue
12906271,Niassa,Francisco Camacho,3.80,40,5,23,11,1,0,6,250,April 1st 2007,Paperback,Portuguese,18060849,
12906279,The Merry-Go-Round in the Sea,Randolph Stow,3.82,557,149,231,118,43,16,56,276,1965,Paperback,English,2028235,
12906280,An Arranged Marriage,Jan Hahn,3.91,1561,512,554,367,98,30,164,232,June 7th 2011,Nook,,17055301,
12906291,More Mr. and Mrs. Green,Keith  Baker,4.06,52,18,20,13,1,0,4,68,March 1st 2004,ebook,English,5028824,Mr. and Mrs. Green
12906289,Skulls & Crossbones,"Andi Marquette, R.G. Emanuelle",4.15,20,8,9,1,2,0,3,272,February 1st 2010,Nook,English,11049724,
12906281,Treas of American Folklore 124,B.A. Botkin,4.22,65,28,25,10,2,0,9,0,May 24th 1993,Hardcover,English,42705573,
12906288,Veden alla,"Kat Falls, Arja Gothoni",3.90,14029,4581,5011,3195,899,343,1699,319,May 1st 2010,Hardcover,Finnish,7275340,Dark Life
12906293,On the Go with Mr. and Mrs. Green,Keith  Baker,4.11,72,25,31,15,1,0,12,72,2006,Hardcover,English,1278152,Mr. and Mrs. Green
12906292,Meet Mr. and Mrs. Green,Keith  Baker,3.70,99,26,33,28,8,4,20,48,2002,ebook,English,566328,Mr. and Mrs. Green
12906296,To the Islands,Randolph Stow,3.91,230,78,81,49,16,6,30,204,1958,Hardcover,English,5807285,
12906299,In den Schuhen des Fischers,Morris L. West,4.01,2827,1005,1057,594,136,35,161,396,January 1963,Hardcover,German,306106,The Vatican 
12906304,No One Here Gets Out Alive Oct 11,"Jerry Hopkins, Danny Sugerman",3.90,41927,13931,14801,9589,2427,1179,783,350,1980,Paperback,English,1422202,
12906306,Bad As Fuck,Jason Armstrong,3.73,15,5,5,2,2,1,4,61,October 10th 2011,Kindle Edition,English,18060885,
189645,The Eighteenth Brumaire of Louis Bonaparte,"Karl Marx, Daniel de Leon",4.15,3776,1746,1181,599,183,67,189,104,1852,Paperback,English,819841,Fransız Üçlemesi
12906318,May Contain Nuts: A Novel of Extreme Parenting,John O'Farrell,3.72,1464,331,565,422,117,29,132,320,2005,ebook,,674007,
325785,"Capital, Vol. 1: A Critical Analysis of Capitalist Production","Karl Marx, Ernest Mandel, Ben Fowkes",4.23,9060,4842,2367,1224,381,246,562,1152,September 14th 1867,Paperback,English,345846,Capital
12906319,The Huron-Wendat Feast of the Dead: Indian-European Encounters in Early North America,Erik R. Seeman,3.83,63,19,19,21,3,1,2,0,February 4th 2011,ebook,,15806761,
12906315,Presentation Zen,Garr Reynolds,4.06,14205,5834,4751,2582,703,335,455,0,2007,Hardcover,,1910340,
12906327,Introduzione alla critica dell'economia politica,"Karl Marx, Marcello Musto, Giorgio Backhaus",4.01,81,33,27,14,3,4,4,136,March 1968,Paperback,Italian,3108087,Cuadernos de Pasado y Presente
12906335,Hooey Higgins and the Shark,"Steve Voake, Emma Dodson",3.67,118,32,32,41,9,4,33,112,March 1st 2010,Hardcover,English,13133163,Hooey Higgins
1097544,Karl Marx,Francis Wheen,4.04,1385,470,591,255,52,17,103,431,1999,Paperback,English,50930,
12906342,German National Cinema,Sabine Hake,3.35,40,3,15,16,5,1,4,271,2001,Hardcover,English,16949,
508559,Pre-Capitalist Economic Formations,"Karl Marx, Eric J. Hobsbawm, Jack Cohen",3.94,125,43,44,29,5,4,9,153,1965,Paperback,English,496582,Cuadernos de Pasado y Presente
12906354,I Love Galesburg in the Springtime,Jack Finney,4.17,88,36,33,17,2,0,14,172,1963,Paperback,English,2216103,
12906353,Ghosts of War,George Mann,3.59,396,62,166,121,39,8,50,,January 1st 2011,Paperback,English,14616527,The Ghost
12906364,"Ukkini on vampyyri (Monsterijengi, #1)","Roy Apps, Tytti Träff",3.44,25,4,5,14,2,0,3,143,October 2nd 2006,Hardcover,Finnish,4368888,
12906373,Una stagione all'inferno,"Arthur Rimbaud, Cosimo Ortesta",4.10,3823,1603,1305,683,172,60,302,112,1873,Paperback,Italian,42753720,
12906392,Die Erben des Imperiums,"David Weber, Dietmar Schmidt",4.13,3190,1305,1144,620,97,24,57,690,March 1st 1996,ebook,German,2320517,Dahak
12906398,Religion and the Modern Mind,Walter Terence Stace,4.03,77,27,30,17,1,2,21,320,January 1st 1980,Paperback,,15014273,
12906394,The Chimes [Illustrated],"Charles Dickens, Amanda Lee",3.17,7176,728,1625,3243,1304,276,1071,70,1844,Nook,,6068140,
12906416,Done Into Dance: Isadora Duncan in America,Ann Daly,3.83,30,6,15,7,2,0,1,266,November 1st 1995,Paperback,English,919464,
12906434,不二,"Tang Feng, 冯唐",3.25,48,9,11,14,11,3,9,330,April 2011,Paperback,Chinese,18061014,
12906427,Write (Or is it Right?) Every Time,Lottie Stride,3.74,53,13,24,9,3,4,11,144,September 1st 2010,ebook,English,16077603,
12906436,Susan Darling: A Peter Starke Mystey,Walter Erickson,4.00,1,0,1,0,0,0,1,306,January 10th 2011,Paperback,English,18061016,
12906432,Grimms Fairy Tales by Jacob Ludwig Karl Grimm (Original Book Cover) - (Bentley Loft Classics book #24),Jacob Grimm,4.13,25020,10821,8377,4560,884,378,1057,0,1909,Nook,,46022931,
12906450,Un pellicano a Blandings,"P.G. Wodehouse, Caterina Longanesi, Masolino D'Amico",4.18,2615,1027,1087,447,47,7,201,232,September 25th 1969,Paperback,Italian,938109,Blandings Castle
214802,Santa Evita,"Tomás Eloy Martínez, Helen Lane",3.80,2098,573,768,561,154,42,214,416,1995,Paperback,English,207946,
12906458,The Planet Savers,Marion Zimmer Bradley,3.73,1751,445,580,570,119,37,97,0,November 1958,ebook,,1073262,Darkover - Publication Order
12906461,The Chosen,Arlene Hunt,3.84,99,30,34,27,5,3,26,350,January 1st 2011,Paperback,,18061041,
12906457,"The Planet Savers by Marion Zimmer Bradley, Science Fiction, Adventure",Marion Zimmer Bradley,3.73,1751,445,580,570,119,37,97,100,November 1958,Hardcover,English,1073262,Darkover - Publication Order
92332,The Devil's Larder,Jim Crace,3.78,805,215,297,209,70,14,76,176,2001,Paperback,English,89050,
12906476,"Nature, Empire, and Nation: Explorations of the History of Science in the Iberian World",Jorge Cañizares Esguerra,3.82,17,3,8,6,0,0,1,248,November 1st 2006,Hardcover,English,193018,
12906470,La fuerza del Highlander,Monica McCarty,4.07,5609,2222,1969,1075,258,85,303,399,2009,Hardcover,Spanish,3610774,Campbell Trilogy
12906475,Miracle on the 17th Green: A Novel,"James Patterson, Peter de Jonge",3.69,5110,1270,1710,1542,430,158,461,224,November 12th 1996,Paperback,English,33727,Travis McKinley
12906478,How To Day Trade Stocks For Profit,Harvey Walsh,3.78,114,30,42,32,7,3,7,0,January 12th 2011,Nook,,17366326,
12906477,Live Raw: Raw Food Recipes for Good Health and Timeless Beauty,Mimi Kirk,4.09,383,156,141,58,20,8,22,0,January 1st 2011,Nook,,15005509,
12906495,Fram over polhavet: den norske polarfærd 1893-1896,"Fridtjof Nansen, Otto Neumann Sverdrup",4.10,1471,581,570,237,56,27,90,0,1897,Nook,,873618,
12906494,Fram over polhavet: den norske polarfærd 1893-1896,"Fridtjof Nansen, Otto Neumann Sverdrup",4.10,1471,581,570,237,56,27,90,0,1897,Nook,Norwegian,873618,
12906503,Grouped: How Small Groups of Friends Are the Key to Influence on the Social Web,Paul   Adams,3.94,712,246,252,152,47,15,64,159,January 1st 2011,Paperback,English,18061086,
2262855,The Battlers,Kylie Tennant,3.90,87,20,43,20,3,1,15,374,1941,Paperback,English,2268863,
715857,De gelukkige huisvrouw,Heleen van Royen,3.08,1191,86,308,489,231,77,58,298,2000,Hardcover,Dutch,702109,
12906537,สองเงาในเกาหลี,ทรงกลด บางยี่ขัน,4.40,118,63,40,14,1,0,17,352,September 2006,Paperback,Thai,18061120,
12906539,Liefde is vreemd,Herman Finkers,3.55,42,6,17,13,6,0,2,256,2009,Paperback,Dutch,10268194,
12906547,Edad Prohibida (Bo),Torcuato Luca de Tena,3.92,670,202,261,163,38,6,33,318,1958,Paperback,,198502,
12906550,Cloudstreet,"Tim Winton, Molly van Gelder",4.00,21159,7957,7612,3802,1252,536,1539,541,1991,Mass Market Paperback,Dutch,1154594,
12906555,How Do You Feel?,Anthony Browne,3.73,313,70,115,103,23,2,64,32,July 1st 2009,Hardcover,English,18061140,
12906557,Sabor a chocolate,José Carlos Carmona,3.71,590,145,214,168,43,20,71,155,April 2008,Paperback,Spanish,3654446,
12906556,El abanico de seda,"Lisa See, Gemma Rovira Ortega",4.07,350267,129832,138245,64494,13212,4484,18172,366,2005,Paperback,Spanish,1453585,
12906558,Un dia,David Nicholls,3.80,298951,89043,105065,70465,24383,9995,17769,,June 11th 2009,Paperback,,6463667,
12906576,Wishing Well: A Short Story,Joshua Scribner,3.63,8,2,2,3,1,0,0,0,September 10th 2011,Nook,,17608281,
12906574,"Hubble Bubble, Granny Trouble","Tracey Corderoy, Joe Berger",4.02,234,69,110,45,10,0,49,32,September 1st 2011,Hardcover,English,14899962,Hubble Bubble
12906578,"A Grammar of Ascent, January 1868 to December 1869, Vol. 24","John Henry Newman, Charles S. Dessain, Thomas Gornall",4.27,145,68,54,17,6,0,15,444,February 12th 1870,Hardcover,,2366426,
12906581,Xenopath,Eric Brown,3.74,332,61,140,118,11,2,33,0,January 1st 2009,ebook,,6604621,Bengal Station
12906582,Cosmopath,Eric Brown,3.73,266,54,105,93,9,5,27,0,January 1st 2009,ebook,,7182753,Bengal Station
3063499,The Lucky One,Nicholas Sparks,4.12,335239,143031,112016,62649,13298,4245,10277,326,2007,Hardcover,English,3094402,
12906619,Stormbound: Seduced by the Neighbors,Kirsten McCurran,3.15,575,113,98,195,103,66,35,0,September 17th 2011,Nook,,17795344,
12906633,Be My Dream Tonight,Jan Springer,3.47,15,4,1,8,2,0,2,,October 13th 2011,ebook,English,18061219,The Desperados
12906635,La voce dell'acqua,"Laura Esquivel, Stefania Cherchi, Jordi Castells",3.31,4594,726,1274,1553,765,276,492,200,2005,Paperback,Italian,1276078,
12906637,Reality Transurfing 5: Apples Fall to the Sky,Vadim Zeland,4.51,500,341,104,35,10,10,20,120,2004,ebook,English,18049358,Трансерфинг реальности
12906640,Making Room for Life: Trading Chaotic Lifestyles for Connected Relationships,Randy Frazee,3.82,224,53,101,49,18,3,37,0,December 1st 2003,MP3 Book,English,681227,
12906642,The Cold Blue Blood,David Handler,3.97,783,226,347,176,27,7,101,324,October 1st 2001,Kindle Edition,English,102263,Berger and Mitry 
12906641,Llosa Kdo je ubil Palomina Molera?,Mario Vargas Llosa,3.56,5283,754,2052,1945,438,94,476,,1986,,,1508430,
12906646,Kdo je ubil Palomina Molera?,"Mario Vargas Llosa, Nina Kovič",3.56,5283,754,2052,1945,438,94,476,159,1986,Hardcover,Slovenian,1508430,
12906648,De wereld en andere plaatsen,Jeanette Winterson,3.86,2324,620,927,633,125,19,155,,July 2nd 1998,Hardcover,,1411510,
12906663,NADA Florilor: Amintirile Unui Pescar Cu Undita,Mihail Sadoveanu,3.45,150,33,35,56,19,7,1,202,1951,Paperback,Romanian,16210285,
12906661,Have You Seen Me,Katherine Scott Nelson,4.14,44,20,14,7,2,1,20,128,October 17th 2011,ebook,English,18061248,
12906664,That Man: An Insider's Portrait of Franklin D. Roosevelt,"Robert H. Jackson, John Q. Barrett, William E. Leuchtenburg",3.67,49,9,20,16,3,1,8,0,2003,ebook,,1431092,
12906673,Aircraft Electricity & Electronics,Thomas K. Eismin,4.25,67,36,22,4,0,5,0,,December 1989,Hardcover,English,1827321,
12906680,Wicked Warlock,K.C. Hughes,3.12,17,2,3,9,1,2,5,0,June 13th 2011,Nook,,16781444,
12906682,Tränen aus Feenstaub,Natascha Artmann,4.14,7,2,4,1,0,0,1,91,May 17th 2011,Kindle Edition,German,18061269,
12906675,Niggie,"Ingrid Winterbach, Riet de Jong-Goossens",3.76,79,14,36,25,4,0,12,285,2002,Hardcover,Dutch,3416496,
97860,Tuesday,David Wiesner,4.14,26496,12668,7580,4233,1303,712,2196,32,April 22nd 1991,Paperback,English,3036058,
764777,Curry: Fire and Spice: Over 50 Great Curries from India and Asia,Mridula Baljekar,4.44,9,5,3,1,0,0,0,256,November 21st 2001,Hardcover,English,750850,
12906702,The Atmosphere: An Introduction to Meteorology,"Frederick K. Lutgens, Edward J. Tarbuck, Dennis G. Tasa",3.64,133,40,38,33,11,11,12,528,April 6th 1979,Unbound,English,318346,
8931,Jamie's Dinners: The Essential Family Cookbook,"Jamie Oliver, Marion Deuchars, David Loftus, Chris Terry",4.04,4756,1875,1652,905,212,112,55,336,2004,Hardcover,English,11826,
12906701,The Atmosphere: An Introduction to Meteorology,"Frederick K. Lutgens, Edward J. Tarbuck, Dennis G. Tasa",3.64,133,40,38,33,11,11,12,506,April 6th 1979,Hardcover,English,318346,
12906703,Las Elegias del Duino,Rainer Maria Rilke,4.43,7480,4464,2011,787,162,56,339,317,1922,Paperback,Spanish,2089466,
408265,The Power of Focusing: A Practical Guide to Emotional Self-Healing,Ann Weiser Cornell,4.12,283,113,112,39,16,3,35,113,May 1st 1996,Paperback,English,397570,
12906712,Eating Disorders and the Brain,"Bryan Lask, Ian Frampton",4.75,8,6,2,0,0,0,0,264,January 1st 2011,ebook,English,16612509,
12906711,Focussen: gevoel en je lijf,"Eugene T. Gendlin, Gerard Grasman, David Grabijn",3.88,1031,341,348,235,91,16,103,191,1978,Paperback,Dutch,652228,
12906713,Het wezen van spiritualiteit: de zeven wegen naar hart en geest,"Roger Walsh, Monique de Vré",4.20,422,194,145,58,22,3,30,315,1999,Paperback,Dutch,62489,
12906717,The Lost Daughter,Lucy Ferriss,3.23,1225,132,346,490,182,75,186,400,January 1st 2012,ebook,English,16688122,
12906729,The Road to Freedom: How to Win the Fight for Free Enterprise,Arthur C. Brooks,3.98,262,92,102,48,11,9,39,224,January 1st 2012,Hardcover,English,18061323,
12906742,Illusionology,"Albert Schafer, David Wyatt, Levi Pinfold",4.25,180,85,61,30,2,2,20,30,March 13th 2012,Hardcover,English,18061336,Ologies
12906736,Straken,Terry Brooks,4.04,11796,4170,4499,2652,415,60,193,432,2005,Mass Market Paperback,,1209703,High Druid of Shannara
12906735,I Spy Under the Sea,Edward Gibbs,3.88,302,68,140,84,9,1,53,32,July 1st 2011,Hardcover,English,18061329,Edward Gibbs' I Spy
12906745,Oostwaarts langs de evenaar,"Helen Winternitz, Martin Beumer",3.91,79,16,43,17,3,0,9,275,January 1st 1987,Paperback,Dutch,49974,
12906743,Bela levinja,"Henning Mankell, Uroš Kalčič",3.87,20502,5360,8794,5046,995,307,1149,519,1993,Paperback,Slovenian,67116,Kurt Wallander
12906748,The Origins of AIDS,Jacques  Pepin,4.20,513,223,190,85,11,4,54,0,July 27th 2011,ebook,,17216800,
12906752,Charity Envieth Not,Barbara Cornthwaite,3.98,405,157,124,92,23,9,59,,December 7th 2009,ebook,,9259884,"George Knightley, Esquire"
12906754,Ulvepige,Helle Ryding,3.96,90,26,37,24,3,0,1,317,May 24th 2013,Hardcover,Danish,18061350,Klintespind
12906749,Ljubezen v času kolere,Gabriel García Márquez,3.92,434890,156417,147862,85434,30756,14421,21814,,1985,,,3285349,
12906755,The Impossible Rescue: The True Story of an Amazing Arctic Adventure,Martin W. Sandler,3.81,558,145,214,161,25,13,107,164,February 14th 2012,Hardcover,English,18061351,
12906767,"Eat, Pray, Love - omaa tietä etsimässä","Elizabeth Gilbert, Taina Aarne",3.58,1546122,438410,431540,383374,176513,116285,54761,392,February 16th 2006,Paperback,Finnish,3352398,
12906788,Igra na tujem polju,"Alexandra Marinina, Lijana Dejak",3.67,431,92,163,128,37,11,25,247,1993,Hardcover,Slovenian,1521970,Каменская
12906790,"The Monk Who Sold His Ferrari, Special 15th Anniversary Edition",Robin S. Sharma,3.86,120419,41243,39975,25118,9226,4857,7160,320,1996,ebook,,43268,
12906787,The Revelations,Alex Preston,2.86,119,1,27,52,32,7,22,326,January 1st 2012,Paperback,English,18061384,
12906799,"Spiritual Warfare: Christians, Demonization and Deliverance",Karl I. Payne,4.29,342,178,101,52,5,6,44,260,August 4th 2008,Paperback,English,18061399,
12906786,In the Sea,"David Elliott, Holly Meade",4.03,353,123,139,74,12,5,90,32,February 14th 2012,Hardcover,English,18061383,
2000383,Clean Cut,Lynda La Plante,3.95,3326,1109,1230,739,192,56,172,503,September 2007,Hardcover,English,1799599,Anna Travis
12906798,Z. Raptor,Steve Cole,4.10,265,107,94,47,17,0,44,288,January 6th 2011,Paperback,English,13769118,The Hunting
12906802,Одиночество в сети,"Janusz Leon Wiśniewski, Леонид Цывьян",3.61,5209,1608,1430,1117,627,427,204,400,2001,Hardcover,Russian,2925175,S@motność w Sieci
12906801,Izpovedi pustolovca Felixa Krulla,"Thomas Mann, Silvester Šlkerl",3.89,3706,1123,1388,908,223,64,199,341,1954,Paperback,Slovenian,2563005,
12906809,As the Pig Turns,"M.C. Beaton, Penelope Keith",3.65,6270,1290,2221,2152,487,120,627,,October 1st 2011,Audio CD,English,15760067,Agatha Raisin 
12906808,As The Pig Turns,M.C. Beaton,3.65,6270,1290,2221,2152,487,120,627,294,October 11th 2011,Paperback,English,15760067,Agatha Raisin 
12906829,السيد الرئيس,"Miguel Ángel Asturias, ميجيل آنخيل أستورياس, Maher Battuti",3.99,3805,1373,1381,769,201,81,304,337,1946,Paperback,Arabic,71336,
12906818,Dolores Claiborne,"Stephen King, Lucien Duzee",3.88,131741,41624,45921,33400,8715,2081,3332,245,November 1992,Paperback,English,6560478,
12906816,Čarobna gora,"Thomas Mann, Janez Gradišnik",4.09,41437,18823,12559,6349,2371,1335,2440,913,1924,Hardcover,Slovenian,647489,
12906821,Smrt v Benetkah,"Thomas Mann, Herbert Grün",3.73,40410,10591,14126,10945,3516,1232,2322,200,1911,Hardcover,Slovenian,17413130,
12906833,Jack and the Baked Beanstalk,Colin Stimpson,3.75,418,78,180,141,14,5,107,40,February 1st 2012,Hardcover,English,18061437,
12906830,Coco Chanel,"Axel Madsen, Eeva-Liisa Jaakkola",3.76,978,234,367,299,64,14,91,383,January 1st 1990,Hardcover,Finnish,2185111,
12906837,"The Juggling ACT: Bringing Balance to Your Faith, Family, and Work",Pat Gelsinger,4.00,257,97,86,56,12,6,24,256,June 2003,ebook,English,5748452,
12906845,The French Revolution,Robert Matteson Johnston,3.42,159,26,46,65,13,9,8,0,May 1st 1909,Nook,,27048317,
12906846,The French Revolution A Short History,Robert Matteson Johnston,3.42,159,26,46,65,13,9,8,0,May 1st 1909,ebook,,27048317,
12906844,The Ghost of the Cazador,"Angelo Tsanatelis, Blackveil",3.68,25,7,8,7,1,2,6,38,October 16th 2011,Kindle Edition,English,17605704,Dark Hunters 
12906847,Martin Mystère n. 35: Moha-Moha,"Alfredo Castelli, Gaspare Cassaro, Gaetano Cassaro, Giancarlo Alessandrini",4.32,19,8,9,2,0,0,0,96,1985,Paperback,Italian,18061453,Martin Mystère
